"","control_cells_1","control_cells_2","control_cells_3","LPS_cells_1","LPS_cells_2","LPS_cells_3"
"Rsl24d1",672.786061820207,725.859588503482,760.190516914651,1084.05373252379,1122.30617631397,1131.63087881651
"Nedd4",2977.07832355442,2990.01799979936,2998.40859600193,4296.71785200712,3780.39975179442,3617.60216180114
"Rnf111",1631.506199914,1850.38824364688,1774.50186376934,1543.20726529737,1444.99654864596,1298.18714777605
"Ccnb2",1029.60295532128,1224.19592180338,957.840051312461,1669.45685418596,1632.04757803162,1705.53619414566
"Myo1e",8624.87703179869,7622.0290493202,8674.85978444891,3094.87819018504,3548.50022998296,3653.76866591806
"Mns1",9.61122945457439,22.1482814799953,20.6337426019691,67.7092767223709,102.823372878668,79.9470091005776
"Tcf12",4113.60620655784,3928.29974249735,3924.75504018507,3675.34417708619,2943.59251506909,2999.91634148834
"Anxa2",23691.6806055259,24406.3994508875,23103.275795489,9012.38685373391,11994.2370597297,10815.6882311781
"Cgnl1",1345.57212364041,1222.18244166883,1340.10728267526,2397.33157895144,2452.44682972312,2267.06875806638
"Ice2",151.376863909547,227.523255203588,180.273751154046,242.624908255162,223.148596460087,213.192024268207
"Rora",260.70459895533,250.678276750856,333.397840989711,223.581674176995,213.303805439789,219.854275026588
"Rp9",655.966410274702,583.909239018058,658.107790357541,597.393306081751,583.030401535425,653.852324429724
"Fem1b",2007.54555232423,1932.94092916323,2236.04610618181,1374.6393784573,1073.08222121248,966.978110073653
"Cln6",959.921541775617,1011.77376760888,1077.29856111333,748.32856877537,772.26916225893,775.676338297271
"Anp32a",504.589546365156,351.352283478107,430.050635283146,421.067064617244,374.102058771323,391.169294527826
"Irak1bp1",217.454066409746,235.577175741768,233.487087338071,287.764426070076,217.679268115477,254.117278926836
"Glce",726.849227502188,840.627956172548,1028.42917074025,496.534695964053,387.228446798387,452.0813014616
"Phip",616.320088774583,648.340603323498,692.859356845068,768.782412785253,686.947640083014,724.281832446899
"Kif23",951.511716002865,1123.52191507612,892.680864148348,1255.44283922729,1243.72526556431,1272.48989485086
"Lca5",90.1052761366349,61.4111441036233,71.6751058805243,172.094411669359,125.79455192603,101.837261592402
"Sh3bgrl2",1976.30905659686,1770.85577833235,2059.03031438597,2018.58281228568,1917.54651762026,1719.81244577076
"Elovl4",140.56423077315,127.855988543609,168.327900173958,178.442156362082,164.0798503383,148.473016901073
"Bckdhb",458.936206455927,539.612676058067,405.072946870236,806.868880941586,690.22923708978,762.351836780508
"Zw10",808.544677866071,850.695356845274,879.649026715525,1107.32879639711,1173.7178627533,1242.03389138397
"Tent5a",660.77202500199,653.374303659861,623.356223870014,824.501505088037,716.482013143908,749.027335263745
"Usp28",1047.62401054861,1137.61627601794,1165.26346378489,946.519264181476,847.745893414548,885.127600756395
"Nnmt",0,1.00674006727251,1.08598645273522,22.569758907457,18.595716371674,14.2762516251031
"Idh3a",3683.50368846564,3846.75379704827,3388.27773253387,7184.23638222989,7059.80902722257,7191.42381861862
"Tle3",1731.22270550521,1494.00225983241,1696.31083917241,1596.10513773672,1624.39051834917,1536.1246748611
"Acsbg1",6.007018409109,0,0,38.7917731221916,112.668163898966,80.8987592089178
"Imp3",1183.38262659447,1313.79578779063,1121.82400567548,1443.05396014553,1459.21680234194,1688.40469219553
"Ptpn9",788.1208152751,871.836898257996,870.961135093643,900.674441400704,916.659430556634,742.365084505363
"Ireb2",827.76713677522,962.443504312523,845.983446680733,953.572313840056,624.59729695446,777.579838513951
"Pkm",114212.642416071,126615.684780729,120795.359124191,91214.9753195214,113107.897897872,112217.048273961
"Man2c1",2867.75058850863,2930.62033583029,2859.40233005182,1721.64942165945,1870.51029385662,1809.27695595474
"Neil1",737.661860638585,836.600995903458,750.416638840034,502.882440656775,562.246953825907,506.331057636991
"Commd4",2158.92241623377,2123.21480187773,2016.6768427293,1653.23483997122,1897.85693557967,1655.09343840362
"X1700017B05Rik",4468.02029269527,4449.79109734451,4763.13658169666,2616.68142333329,2879.0544406027,3156.95510936447
"Psma4",2310.29928014332,2258.11797089225,2129.61943381376,3982.8571422003,3867.90900530818,3561.44890540906
"Fam219b",450.526380683175,365.446644419922,401.81498751203,438.699688763695,395.979372149763,386.410543986125
"Mpi",1351.57914204952,1500.04270023604,1322.73149943149,1575.65129372684,1680.17766746419,1759.78595032105
"Ube2q2",939.497679184647,963.450244379795,1011.05338749649,854.829618619932,743.828654866958,728.08883288026
"Ulk3",647.55658450195,659.414744063496,701.54724846695,485.955121476183,538.181909109623,483.489055036826
"Fbxo22",1724.01428341428,1455.74613727605,1525.81096609298,1794.29583314283,1882.54281621476,1668.41793992039
"Nrg4",38.4449178182976,60.4044040363508,52.1273497312904,31.0334184977533,26.2527760541279,54.2497561753919
"Csk",1438.08020714069,1437.62481606515,1341.19326912799,988.1322571671,1084.0208779017,1204.91563715871
"Tmem266",254.697580546221,228.52999527086,216.111304094308,100.858610117698,66.7258058042418,100.885511484062
"Etfa",3518.91138405605,3440.03080987018,3389.36371898661,3317.04925443031,2921.71520169065,3007.53034235506
"Clk3",1368.39879359503,1502.05618037059,1245.62646128729,1167.27971849504,1248.10072824,1215.38488835045
"Isl2",38.4449178182976,35.235902354538,35.8375529402621,28.2121986343212,54.6932834460999,52.3462559587115
"Rcn2",1238.64719595827,1457.7596174106,1432.41613115775,1901.50218795325,1717.36910020754,1860.67146180511
